"RealSetNum","RealRepNum","RepNum","Model","AgentStepTime","NumAgents","Neighbors","FractionInformed","AvoidRadius","AlignRadius","AttractRadius","AlignYIntercept","ObstacleRadius","ObsVisibility","TurnRate","AvoidWeight","AlignWeight","AttractWeight","ObstacleWeight","numCaught","MeanGoalTime","MedianGoalTime","NumSucceed","SuccessRate","meanPersY","meanPersX","flockingEscape","whichParam"
"46","34",28,0,0.1,10,7,0.9,1,5,10,0.6,1,1,2,1,10,1,1,10,91.8020000000101,91.2400000000098,10,1,10.9121598807783,26.4124829509334,1,"FractionInformed"
"46","35",29,0,0.1,10,7,0.9,1,5,10,0.6,1,1,2,1,10,1,1,10,113.974000000021,113.000000000021,10,1,18.2264005951938,17.6190737180717,1,"FractionInformed"
"46","36",30,0,0.1,10,7,0.9,1,5,10,0.6,1,1,2,1,10,1,1,10,93.538000000011,91.9650000000101,10,1,14.3571384843905,26.4706279766241,1,"FractionInformed"
"46","37",31,0,0.1,10,7,0.9,1,5,10,0.6,1,1,2,1,10,1,1,10,101.942000000015,100.810000000015,10,1,14.2146668907627,17.6805300973417,1,"FractionInformed"
"46","38",32,0,0.1,10,7,0.9,1,5,10,0.6,1,1,2,1,10,1,1,10,103.229000000016,101.865000000015,10,1,14.9273785578385,20.034548780926,1,"FractionInformed"
"46","39",33,0,0.1,10,7,0.9,1,5,10,0.6,1,1,2,1,10,1,1,9,96.9500000000127,97.2900000000129,9,1,11.6624112720372,14.257351536409,1,"FractionInformed"
"46","4",34,0,0.1,10,7,0.9,1,5,10,0.6,1,1,2,1,10,1,1,10,105.447000000017,105.385000000017,10,1,19.0222109770933,26.0942045878644,1,"FractionInformed"
"46","40",35,0,0.1,10,7,0.9,1,5,10,0.6,1,1,2,1,10,1,1,10,86.0450000000071,85.6600000000069,10,1,13.908088830056,18.4283364887815,1,"FractionInformed"
"46","41",36,0,0.1,10,7,0.9,1,5,10,0.6,1,1,2,1,10,1,1,10,84.0360000000061,83.2400000000056,10,1,8.07095087255894,28.5994716015555,1,"FractionInformed"
"46","42",37,0,0.1,10,7,0.9,1,5,10,0.6,1,1,2,1,10,1,1,10,148.14600000001,147.225000000011,10,1,15.1562037772848,25.3701402106642,1,"FractionInformed"
"46","43",38,0,0.1,10,7,0.9,1,5,10,0.6,1,1,2,1,10,1,1,10,183.044999999966,206.514999999957,10,1,37.5987884358726,23.4260897973886,1,"FractionInformed"
"46","44",39,0,0.1,10,7,0.9,1,5,10,0.6,1,1,2,1,10,1,1,10,133.374000000024,132.890000000024,10,1,17.4897407351526,28.0558835889259,1,"FractionInformed"
"46","45",40,0,0.1,10,7,0.9,1,5,10,0.6,1,1,2,1,10,1,1,10,109.780000000019,109.545000000019,10,1,20.3200996308747,19.6088393010956,1,"FractionInformed"
"46","46",41,0,0.1,10,7,0.9,1,5,10,0.6,1,1,2,1,10,1,1,10,86.2140000000072,85.9700000000071,10,1,12.849353141721,28.6952906067724,1,"FractionInformed"
"46","47",42,0,0.1,10,7,0.9,1,5,10,0.6,1,1,2,1,10,1,1,10,135.255000000022,135.530000000022,10,1,24.1436126356307,20.4265310264157,1,"FractionInformed"
"46","48",43,0,0.1,10,7,0.9,1,5,10,0.6,1,1,2,1,10,1,1,5,84.6040000000064,84.2800000000062,5,1,6.0519396774307,17.2648101854143,1,"FractionInformed"
"46","49",44,0,0.1,10,7,0.9,1,5,10,0.6,1,1,2,1,10,1,1,10,113.298000000021,112.63500000002,10,1,17.4043739274566,15.8285461762116,1,"FractionInformed"
"46","5",45,0,0.1,10,7,0.9,1,5,10,0.6,1,1,2,1,10,1,1,8,87.9425000000081,87.5300000000079,8,1,8.22892985160929,17.881014221551,1,"FractionInformed"
"46","50",46,0,0.1,10,7,0.9,1,5,10,0.6,1,1,2,1,10,1,1,10,130.574000000026,130.965000000025,10,1,31.8525647910733,27.9418348631463,1,"FractionInformed"
"46","6",47,0,0.1,10,7,0.9,1,5,10,0.6,1,1,2,1,10,1,1,10,92.3160000000103,91.9850000000102,10,1,14.3291593480972,23.8690505855839,1,"FractionInformed"
"46","7",48,0,0.1,10,7,0.9,1,5,10,0.6,1,1,2,1,10,1,1,10,162.985999999997,162.709999999997,10,1,30.8682088527891,18.2513714852787,1,"FractionInformed"
"46","8",49,0,0.1,10,7,0.9,1,5,10,0.6,1,1,2,1,10,1,1,10,80.8930000000045,80.6300000000043,10,1,9.52533414064763,17.9039510948619,1,"FractionInformed"
"46","9",50,0,0.1,10,7,0.9,1,5,10,0.6,1,1,2,1,10,1,1,10,85.4340000000068,85.5250000000069,10,1,8.78844575092539,20.889005832841,1,"FractionInformed"
"47","1",1,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.19714359051192,6.08269193284069,0,"FractionInformed"
"47","10",2,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.1933067714326,6.41136927057351,0,"FractionInformed"
"47","11",3,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,173.939999999987,173.939999999987,1,0.1,3.23589792373652,6.59286151405057,0,"FractionInformed"
"47","12",4,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.41260829501445,6.19384853743889,0,"FractionInformed"
"47","13",5,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.50573928063499,5.84104194385451,0,"FractionInformed"
"47","14",6,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.60874790942312,6.00539294072108,0,"FractionInformed"
"47","15",7,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.52002082082627,6.41154627795774,0,"FractionInformed"
"47","16",8,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.39484209045072,6.06780468532716,0,"FractionInformed"
"47","17",9,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.83174127576945,6.18630378853274,0,"FractionInformed"
"47","18",10,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.87690780213269,6.43304988531421,0,"FractionInformed"
"47","19",11,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.79426691033546,6.27351162246759,0,"FractionInformed"
"47","2",12,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.39519332071622,6.13584895999739,0,"FractionInformed"
"47","20",13,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.88841863562557,6.59705297359182,0,"FractionInformed"
"47","21",14,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.12347636548906,6.28632812307688,0,"FractionInformed"
"47","22",15,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,276.559999999893,276.559999999893,1,0.1,3.67121862472688,6.85950231175162,0,"FractionInformed"
"47","23",16,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.45027333839299,6.34431499721465,0,"FractionInformed"
"47","24",17,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.35025558754756,6.18292552695814,0,"FractionInformed"
"47","25",18,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.49912946447371,6.20383157994461,0,"FractionInformed"
"47","26",19,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.61400700231782,6.21290258820752,0,"FractionInformed"
"47","27",20,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.1489195254352,6.59263353186046,0,"FractionInformed"
"47","28",21,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.90196200960046,6.31331561470842,0,"FractionInformed"
"47","29",22,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,5.21265728950183,7.12608472015967,0,"FractionInformed"
"47","3",23,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.30206764673659,6.21574769901882,0,"FractionInformed"
"47","30",24,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.67175442746643,6.34293995668912,0,"FractionInformed"
"47","31",25,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,4.18621050597342,6.78058709727778,0,"FractionInformed"
"47","32",26,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.06851348153498,6.01913467046883,0,"FractionInformed"
"47","33",27,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.76225624691073,6.3575746225535,0,"FractionInformed"
"47","34",28,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.89661637870863,6.18162509722299,0,"FractionInformed"
"47","35",29,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,4.29673213701755,6.39369726276585,0,"FractionInformed"
"47","36",30,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.10029484888947,6.11031700722798,0,"FractionInformed"
"47","37",31,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.521723020308,6.1775200037072,0,"FractionInformed"
"47","38",32,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.84413160142644,6.3405887297484,0,"FractionInformed"
"47","39",33,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.62754655835225,6.03738298884894,0,"FractionInformed"
"47","4",34,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.25455545016382,6.00727853171366,0,"FractionInformed"
"47","40",35,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.69026647222182,6.50380583980364,0,"FractionInformed"
"47","41",36,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.03606155808974,6.48777167558815,0,"FractionInformed"
"47","42",37,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.62234939554404,6.14948587209128,0,"FractionInformed"
"47","43",38,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.68291229734391,6.02124330269084,0,"FractionInformed"
"47","44",39,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,177.549999999983,177.549999999983,2,0.2,3.3866227003862,6.92375313345657,0,"FractionInformed"
"47","45",40,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.05129456996816,6.29728640281995,0,"FractionInformed"
"47","46",41,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.10272604590333,6.19264096416585,0,"FractionInformed"
"47","47",42,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.67156764109915,6.02338858487755,0,"FractionInformed"
"47","48",43,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.29501942068029,6.31941942594788,0,"FractionInformed"
"47","49",44,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.61834797215311,6.43166177926997,0,"FractionInformed"
"47","5",45,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.23229966030467,5.72489801915753,0,"FractionInformed"
"47","50",46,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,1.5055404280555,5.87295409785804,0,"FractionInformed"
"47","6",47,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.72480790001932,6.17851841965044,0,"FractionInformed"
"47","7",48,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.20928689869524,6.24079992286519,0,"FractionInformed"
"47","8",49,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.49217255471397,6.03354385261384,0,"FractionInformed"
"47","9",50,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.75290240208211,6.56740279376196,0,"FractionInformed"
"48","1",1,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,176.352999999971,199.309999999964,10,1,32.5639088435496,14.1169972812781,1,"FractionInformed"
"48","10",2,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,108.137000000018,107.840000000018,10,1,15.2779356391722,22.6906395934261,1,"FractionInformed"
"48","11",3,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,135.549000000022,135.030000000022,10,1,25.4914202675808,16.8140395507756,1,"FractionInformed"
"48","12",4,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,112.08400000002,111.79000000002,10,1,23.466039097505,24.4316048110281,1,"FractionInformed"
"48","13",5,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,126.424000000027,125.450000000027,10,1,13.850197277603,24.8330819223043,1,"FractionInformed"
"48","14",6,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,96.0620000000122,95.0100000000117,10,1,14.6770562789117,14.3066123603507,1,"FractionInformed"
"48","15",7,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,83.1600000000056,82.5950000000053,10,1,9.04086881709045,15.4014525466586,1,"FractionInformed"
"48","16",8,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,133.615000000024,133.480000000023,10,1,16.9874882673157,17.1526785074604,1,"FractionInformed"
"48","17",9,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,119.586000000024,124.335000000027,10,1,18.1217968650318,21.1473877868685,1,"FractionInformed"
"48","18",10,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,96.7800000000125,96.4550000000124,10,1,18.9662954376808,13.1265380677468,1,"FractionInformed"
"48","19",11,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,108.442000000018,107.690000000018,10,1,21.6722161924728,26.0141530563433,1,"FractionInformed"
"48","2",12,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,97.2480000000128,96.0900000000123,10,1,17.3549200692808,27.5516164721588,1,"FractionInformed"
"48","20",13,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,101.468000000015,101.465000000015,10,1,20.7755555545542,20.6143109425072,1,"FractionInformed"
"48","21",14,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,84.7900000000065,84.7650000000064,10,1,9.6626872376689,18.768134877944,1,"FractionInformed"
"48","22",15,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,9,127.676666666694,126.700000000028,9,1,29.0032941200998,26.0184941977325,1,"FractionInformed"
"48","23",16,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,140.429000000017,139.545000000018,10,1,39.0821975720213,15.5557454482342,1,"FractionInformed"
"48","24",17,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,9,94.8488888889005,93.620000000011,9,1,14.0470798882797,18.2033148423769,1,"FractionInformed"
"48","25",18,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,161.899999999998,161.864999999998,10,1,14.8516936642815,14.967182552436,1,"FractionInformed"
"48","26",19,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,109.230000000019,108.305000000018,10,1,18.6665571821147,25.778557944369,1,"FractionInformed"
"48","27",20,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,82.6860000000054,82.6850000000054,10,1,10.1061153343326,24.4629664544377,1,"FractionInformed"
"48","28",21,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,113.942000000021,114.065000000021,10,1,25.3154651277213,23.6711392353637,1,"FractionInformed"
"48","29",22,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,180.049999999968,214.69999999995,10,1,29.1351762544103,19.3215647681244,1,"FractionInformed"
"48","3",23,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,124.535000000026,123.835000000026,10,1,25.8262484850161,28.7048841035478,1,"FractionInformed"
"48","30",24,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,130.609000000026,130.240000000026,10,1,28.0623196346424,24.1880107434362,1,"FractionInformed"
"48","31",25,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,112.32400000002,112.480000000021,10,1,15.3746311221858,25.8157158158637,1,"FractionInformed"
"48","32",26,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,83.2760000000057,83.5400000000058,10,1,8.05015479569792,21.9292831543089,1,"FractionInformed"
"48","33",27,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,102.721000000016,102.205000000015,10,1,21.4210713755169,13.6618335559548,1,"FractionInformed"
"48","34",28,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,83.2910000000057,82.7500000000055,10,1,9.03926001976586,16.9996512261757,1,"FractionInformed"
"48","35",29,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,157.002000000002,156.925000000003,10,1,25.4988376559659,25.9493937485192,1,"FractionInformed"
"48","36",30,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,91.5370000000099,92.0250000000102,10,1,15.7259495786057,14.1912851777824,1,"FractionInformed"
"48","37",31,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,106.367000000017,105.950000000017,10,1,10.7639222161117,20.0352381424396,1,"FractionInformed"
"48","38",32,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,112.03000000002,114.790000000022,10,1,10.3011962237287,21.8111425406827,1,"FractionInformed"
"48","39",33,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,83.0800000000056,83.2450000000057,10,1,10.4818264051222,16.8797011599181,1,"FractionInformed"
"48","4",34,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,89.3630000000088,89.0400000000086,10,1,13.2963845857715,24.5800721658532,1,"FractionInformed"
"48","40",35,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,93.8680000000111,93.535000000011,10,1,14.7836567903787,23.8642828699219,1,"FractionInformed"
"48","41",36,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,140.513000000001,161.479999999998,10,1,9.1582544503543,13.7137183378659,1,"FractionInformed"
"48","42",37,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,118.782000000022,128.510000000028,10,1,16.7432412439342,15.4191600076073,1,"FractionInformed"
"48","43",38,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,123.042000000026,122.595000000025,10,1,28.8295427401383,15.6935313559533,1,"FractionInformed"
"48","44",39,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,117.737000000023,119.025000000024,10,1,25.011699181278,28.4547004145006,1,"FractionInformed"
"48","45",40,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,104.864000000017,104.105000000016,10,1,20.3781688838752,24.9715882121229,1,"FractionInformed"
"48","46",41,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,112.225000000021,111.62500000002,10,1,23.5611527098647,25.4572516630576,1,"FractionInformed"
"48","47",42,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,115.917000000022,115.355000000022,10,1,24.0968691112225,27.1371435241361,1,"FractionInformed"
"48","48",43,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,111.61100000002,111.515000000021,10,1,22.9994805382877,15.7421829106271,1,"FractionInformed"
"48","49",44,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,101.408000000015,101.105000000015,10,1,17.7465309752607,21.569301598826,1,"FractionInformed"
"48","5",45,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,97.649000000013,96.4400000000124,10,1,16.870772365877,13.7491637122782,1,"FractionInformed"
"48","50",46,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,121.744000000025,121.230000000025,10,1,9.6072178687607,20.7163554271829,1,"FractionInformed"
"48","6",47,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,114.820000000022,114.835000000022,10,1,18.386414250162,17.8252354179812,1,"FractionInformed"
"48","7",48,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,149.154000000009,149.34500000001,10,1,23.2054488067902,19.9411951975402,1,"FractionInformed"
"48","8",49,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,105.980000000017,106.195000000017,10,1,17.7018636788167,27.5394384785421,1,"FractionInformed"
"48","9",50,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,9,107.565555555574,107.490000000018,9,1,12.0087760105218,21.7751252344286,1,"FractionInformed"
"49","1",1,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.7954071628851,6.35709592257021,0,"AvoidRadius"
"49","10",2,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.04949644754607,6.34667327232023,0,"AvoidRadius"
"49","11",3,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.63823957781585,5.90088226142245,0,"AvoidRadius"
"49","12",4,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.93929420472383,6.29611903609005,0,"AvoidRadius"
"49","13",5,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.8479817758895,5.94077924374629,0,"AvoidRadius"
"49","14",6,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.22140469727664,6.06187729664219,0,"AvoidRadius"
"49","15",7,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.55198043652025,6.23566867860151,0,"AvoidRadius"
"49","16",8,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.32939392658913,5.88963349608336,0,"AvoidRadius"
"49","17",9,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,1.83290528617954,5.84680517943749,0,"AvoidRadius"
"49","18",10,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.53606766455891,6.76405072778951,0,"AvoidRadius"
"49","19",11,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.01849023274498,6.37539586649214,0,"AvoidRadius"
"49","2",12,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.48730048585176,6.22440460179818,0,"AvoidRadius"
"49","20",13,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.38316166933406,6.48752382797522,0,"AvoidRadius"
"49","21",14,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.03415922453606,6.23311944128357,0,"AvoidRadius"
"49","22",15,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.02539362960415,6.09199631937811,0,"AvoidRadius"
"49","23",16,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.21130687674558,6.18545231507617,0,"AvoidRadius"
"49","24",17,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.96018735554168,6.02064040680374,0,"AvoidRadius"
"49","25",18,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.83061643615999,6.09680433687349,0,"AvoidRadius"
"49","26",19,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.4436241028656,5.97374928002843,0,"AvoidRadius"
"49","27",20,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,1.80366243654024,5.81268466846968,0,"AvoidRadius"
"49","28",21,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.74420195551066,6.2722527438381,0,"AvoidRadius"
"49","29",22,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.77527739299109,6.16869027767633,0,"AvoidRadius"
"49","3",23,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,5.5511111394417,6.19462047406498,0,"AvoidRadius"
"49","30",24,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.51811701315281,6.43202150750221,0,"AvoidRadius"
"49","31",25,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.88842987156719,6.1364889911915,0,"AvoidRadius"
"49","32",26,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.37043289335244,6.15242065535233,0,"AvoidRadius"
"49","33",27,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.90783063596979,6.50092629973724,0,"AvoidRadius"
"49","34",28,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.66628293264636,6.27280735358927,0,"AvoidRadius"
"49","35",29,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.1397947288664,5.9498158374967,0,"AvoidRadius"
"49","36",30,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.01893058670913,6.43702855164455,0,"AvoidRadius"
"49","37",31,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,4.43087593652014,6.35732755364122,0,"AvoidRadius"
"49","38",32,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.80931551948415,6.12556698853823,0,"AvoidRadius"
"49","39",33,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.96431946848047,6.18846179482501,0,"AvoidRadius"
"49","4",34,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,1.9706001703137,6.18518947127701,0,"AvoidRadius"
"49","40",35,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,1.77699350429716,5.99900431966017,0,"AvoidRadius"
"49","41",36,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,4.00474903954035,6.25544076217517,0,"AvoidRadius"
