FileName,SetNum,RepNum,Model,AgentStepTime,NumAgents,Neighbors,FractionInformed,AvoidRadius,AlignRadius,AttractRadius,AlignYIntercept,ObstacleRadius,ObsVisibility,TurnRate,AvoidWeight,AlignWeight,AttractWeight,ObstacleWeight,MeanGoalTime,MedianGoalTime,NumSucceed,SuccessRate,NumMovedBackwards,NumEscaped
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep1.mat,2,1,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep10.mat,2,2,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep11.mat,2,3,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep12.mat,2,4,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep13.mat,2,5,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep14.mat,2,6,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep15.mat,2,7,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep16.mat,2,8,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep17.mat,2,9,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep18.mat,2,10,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep19.mat,2,11,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep2.mat,2,12,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep20.mat,2,13,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep21.mat,2,14,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep22.mat,2,15,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep23.mat,2,16,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep24.mat,2,17,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep25.mat,2,18,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep26.mat,2,19,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep27.mat,2,20,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep28.mat,2,21,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep29.mat,2,22,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep3.mat,2,23,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep30.mat,2,24,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep31.mat,2,25,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep32.mat,2,26,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep33.mat,2,27,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep34.mat,2,28,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep35.mat,2,29,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep36.mat,2,30,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep37.mat,2,31,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep38.mat,2,32,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep39.mat,2,33,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep4.mat,2,34,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep40.mat,2,35,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep41.mat,2,36,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep42.mat,2,37,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep43.mat,2,38,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep44.mat,2,39,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep45.mat,2,40,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep46.mat,2,41,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep47.mat,2,42,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep48.mat,2,43,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep49.mat,2,44,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep5.mat,2,45,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep50.mat,2,46,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep6.mat,2,47,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep7.mat,2,48,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep8.mat,2,49,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep9.mat,2,50,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet150/Rep1.mat,3,1,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,5,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet150/Rep10.mat,3,2,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,5,1,1,NaN,NaN,0,0,0,0
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet150/Rep11.mat,3,3,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,5,1,1,197.479999999965,197.479999999965,1,0.1,0,1
